id,placement_area,advertisement_type,duration_unit,is_quitable,unit_price,is_active,description,created_at,updated_at,_export_metadata
"d742743d-5bd2-446a-aebd-93ab0ae062f3","main_blue_area_prime_real_estate","image","month","true","16800.00","true","main blue area prime real estate - image - month - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"a507fd5c-20be-4d9a-9648-1e31de384592","main_blue_area_prime_real_estate","image","month","false","20160.00","true","main blue area prime real estate - image - month - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"bb2de56c-bf03-42b0-be2e-9a7deca33979","main_blue_area_prime_real_estate","animation","hour","true","51.00","true","main blue area prime real estate - animation - hour - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"de6084da-5203-4663-8113-a0b49d2cf59c","main_blue_area_prime_real_estate","animation","hour","false","61.00","true","main blue area prime real estate - animation - hour - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"752df43f-d16c-45ba-8c10-011116d262e5","main_blue_area_prime_real_estate","animation","day","true","1020.00","true","main blue area prime real estate - animation - day - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"321f8408-a070-4fa1-951f-4371504f9342","main_blue_area_prime_real_estate","animation","day","false","1224.00","true","main blue area prime real estate - animation - day - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"7fccd5cd-4bae-4206-9c93-0a7ddde0bf68","main_blue_area_prime_real_estate","animation","week","true","6120.00","true","main blue area prime real estate - animation - week - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"f8532e96-39ec-4d2f-b581-c8aa75d3d212","main_blue_area_prime_real_estate","animation","week","false","7344.00","true","main blue area prime real estate - animation - week - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"2d23f8e5-2a21-476e-b1ee-f7cccb7d4620","main_blue_area_prime_real_estate","animation","month","true","20400.00","true","main blue area prime real estate - animation - month - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"39e62084-1486-4faa-98df-e68ad5061e0b","main_blue_area_prime_real_estate","animation","month","false","24480.00","true","main blue area prime real estate - animation - month - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
